# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181118-20181118,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Marion,2018111809,1,0,1,0.00%,2,0:13:47,0.00%,0,$0.00 
Marion,2018111811,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marion,2018111812,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018111808,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mocksville,2018111807,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Mocksville,2018111812,1,0,1,0.00%,2,0:00:23,0.00%,0,$0.00 
Oxford,2018111807,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018111808,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018111816,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018111815,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Raleigh,2018111816,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018111817,1,0,1,0.00%,2,0:01:05,0.00%,0,$0.00 
Raleigh,2018111822,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Siler City,2018111809,1,1,1,0.00%,8,0:05:00,0.00%,0,$0.00 
Swannanoa,2018111807,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Swansboro,2018111812,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018111807,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Sylva,2018111809,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Wake Forest,2018111808,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Wake Forest,2018111809,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Wake Forest,2018111811,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Weaverville,2018111822,1,0,1,0.00%,3,0:03:41,0.00%,0,$0.00 
Wendell,2018111810,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018111808,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018111810,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Wilmington,2018111814,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018111800,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018111807,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018111809,1,0,2,50.00%,1.5,0:00:04,0.00%,0,$0.00 
Winston-Salem,2018111811,1,0,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Winston-Salem,2018111813,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Jackson,2018111809,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
New York,2018111809,1,1,1,0.00%,3,0:03:45,0.00%,0,$0.00 
New York,2018111810,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Newburgh,2018111807,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newburgh,2018111809,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newburgh,2018111815,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Bethel Park,2018111815,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018111807,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018111811,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018111808,1,0,1,0.00%,2,0:01:20,0.00%,0,$0.00 
Blythewood,2018111808,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018111809,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018111810,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charleston,2018111812,1,1,1,0.00%,19,0:13:19,0.00%,0,$0.00 
Clemson,2018111811,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018111810,1,1,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Kingstree,2018111812,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Nashville,2018111811,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018111812,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018111814,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018111807,1,1,1,0.00%,3,0:01:53,0.00%,0,$0.00 
Norfolk,2018111803,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018111808,1,0,1,0.00%,3,0:02:04,0.00%,0,$0.00 
Virginia Beach,2018111810,1,0,2,50.00%,1.5,0:00:04,0.00%,0,$0.00 
Virginia Beach,2018111811,1,0,1,0.00%,4,0:26:46,0.00%,0,$0.00 
Madison,2018111807,1,1,1,0.00%,1,0:13:55,0.00%,0,$0.00 
Madison,2018111808,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Friendly,2018111810,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
North Druid Hills,2018111808,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
North Druid Hills,2018111809,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
North Druid Hills,2018111810,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,2018111813,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sandy Springs,2018111812,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,509,127,512,50.20%,2.14,0:02:39,0.00%,0,$0.00 
