# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181111-20181111,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Source,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Chicago,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chicago,yahoo,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Emporia,google,1,0,1,0.00%,3,0:02:05,0.00%,0,$0.00 
Hyattsville,(direct),1,0,1,0.00%,4,0:21:14,0.00%,0,$0.00 
Cashiers,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,(direct),1,0,1,0.00%,4,0:04:08,0.00%,0,$0.00 
Cherokee,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,(direct),1,0,1,0.00%,2,0:16:55,0.00%,0,$0.00 
Garner,(direct),1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,yahoo,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,myubc.org,1,1,1,0.00%,7,0:11:08,0.00%,0,$0.00 
Hillsborough,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,(direct),1,1,1,0.00%,3,0:00:28,0.00%,0,$0.00 
Knightdale,google,1,0,1,0.00%,2,0:29:56,0.00%,0,$0.00 
Leland,(direct),1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Leland,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Leland,myubc.org,1,1,1,0.00%,2,0:00:24,0.00%,0,$0.00 
Mocksville,myubc.org,1,1,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Morrisville,myubc.org,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Oxford,(direct),1,0,4,25.00%,4.75,0:13:26,0.00%,0,$0.00 
Pittsboro,google,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,bing,1,0,2,50.00%,2,0:04:38,0.00%,0,$0.00 
Raleigh,yahoo,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Robbinsville,myubc.org,1,1,1,0.00%,2,0:00:25,0.00%,0,$0.00 
Stoneville,bing,1,0,2,50.00%,2,0:01:36,0.00%,0,$0.00 
Swannanoa,yahoo,1,0,2,50.00%,2,0:04:13,0.00%,0,$0.00 
Sylva,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,myubc.org,1,1,1,0.00%,2,0:00:29,0.00%,0,$0.00 
Wendell,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,google,1,0,1,0.00%,9,0:19:34,0.00%,0,$0.00 
Wilson,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,google,1,0,1,0.00%,3,0:11:29,0.00%,0,$0.00 
Winston-Salem,myubc.org,1,1,2,0.00%,4,0:00:55,0.00%,0,$0.00 
Zebulon,google,1,0,1,0.00%,2,0:15:03,0.00%,0,$0.00 
Jackson,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Phillipsburg,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Las Vegas,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,google,1,0,1,0.00%,2,0:28:16,0.00%,0,$0.00 
Newburgh,google,1,0,1,0.00%,2,0:10:55,0.00%,0,$0.00 
Cincinnati,myubc.org,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Dublin,myubc.org,1,0,1,0.00%,2,0:00:25,0.00%,0,$0.00 
Dublin,yahoo,1,1,1,0.00%,2,0:07:43,0.00%,0,$0.00 
Portland,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,m.facebook.com,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
York,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,yahoo,1,1,1,0.00%,2,0:01:35,0.00%,0,$0.00 
Dallas,myubc.org,1,1,1,0.00%,2,0:00:21,0.00%,0,$0.00 
Houston,myubc.org,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Irving,facebook.com,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Longview,(direct),1,0,1,0.00%,10,0:12:00,0.00%,0,$0.00 
Charlottesville,bing,1,0,3,33.33%,2.33,0:08:27,0.00%,0,$0.00 
Hampton,google,1,1,1,0.00%,2,0:00:32,0.00%,0,$0.00 
Richmond,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Candler-McAfee,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Duck,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,(direct),1,0,2,0.00%,2,0:00:09,0.00%,0,$0.00 
North Druid Hills,myubc.org,1,0,1,0.00%,5,0:06:31,0.00%,0,$0.00 
Oxon Hill-Glassmanor,bing,1,1,1,0.00%,2,0:00:46,0.00%,0,$0.00 
Palmetto Bay,myubc.org,1,0,1,0.00%,6,0:10:01,0.00%,0,$0.00 
Sandy Springs,google,1,0,1,0.00%,4,0:35:07,0.00%,0,$0.00 
Saint Charles,myubc.org,1,0,1,0.00%,4,0:19:17,0.00%,0,$0.00 
West Springfield,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,503,182,657,45.81%,2.36,0:04:38,0.00%,0,$0.00 
