# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181125-20181125,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Surprise,2018112508,3,2,4,25.00%,3,0:10:05,0.00%,0,$0.00 
Charlotte,2018112513,3,2,2,50.00%,2,0:00:06,0.00%,0,$0.00 
Durham,2018112516,3,0,2,100.00%,1.5,0:00:00,0.00%,0,$0.00 
Miami,2018112511,2,0,2,50.00%,1.5,0:11:48,0.00%,0,$0.00 
Atlanta,2018112509,2,1,2,0.00%,3,0:24:08,0.00%,0,$0.00 
Atlanta,2018112510,2,1,1,0.00%,6,0:13:49,0.00%,0,$0.00 
Burlington,2018112512,2,0,2,50.00%,2,0:00:04,0.00%,0,$0.00 
Cary,2018112509,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018112512,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018112511,2,0,2,0.00%,2,0:00:11,0.00%,0,$0.00 
Chapel Hill,2018112512,2,1,2,0.00%,2,0:00:10,0.00%,0,$0.00 
Chapel Hill,2018112520,2,0,2,50.00%,1.5,0:00:06,0.00%,0,$0.00 
Charlotte,2018112515,2,0,2,50.00%,1.5,0:00:05,0.00%,0,$0.00 
Charlotte,2018112516,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018112522,2,0,1,100.00%,3,0:00:00,0.00%,0,$0.00 
Clayton,2018112509,2,0,2,50.00%,1.5,0:00:10,0.00%,0,$0.00 
Creedmoor,2018112507,2,0,2,50.00%,1.5,0:00:05,0.00%,0,$0.00 
Durham,2018112517,2,0,2,50.00%,1.5,0:00:11,0.00%,0,$0.00 
Franklin,2018112508,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018112509,2,1,2,0.00%,2,0:13:57,0.00%,0,$0.00 
Franklin,2018112511,2,1,2,50.00%,2.5,0:01:18,0.00%,0,$0.00 
Franklin,2018112521,2,0,4,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018112507,2,1,2,0.00%,2,0:10:41,0.00%,0,$0.00 
Mebane,2018112507,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018112507,2,1,2,50.00%,9,0:08:06,0.00%,0,$0.00 
Raleigh,2018112520,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018112509,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018112507,2,1,3,66.67%,1.33,0:00:04,0.00%,0,$0.00 
Oxon Hill-Glassmanor,2018112511,2,2,2,50.00%,1.5,0:00:05,0.00%,0,$0.00 
Dubai,2018112507,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Wycombe,2018112505,1,1,1,0.00%,3,0:00:43,0.00%,0,$0.00 
Surprise,2018112509,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Washington,2018112507,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Washington,2018112508,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018112509,1,1,1,0.00%,1,0:14:49,0.00%,0,$0.00 
Washington,2018112510,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Clayton,2018112512,1,0,1,0.00%,6,0:03:34,0.00%,0,$0.00 
DeFuniak Springs,2018112517,1,1,1,0.00%,8,0:07:24,0.00%,0,$0.00 
DeFuniak Springs,2018112518,1,0,1,0.00%,3,0:06:03,0.00%,0,$0.00 
Miami,2018112507,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Miami,2018112509,1,1,1,0.00%,2,0:01:54,0.00%,0,$0.00 
Miami,2018112512,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Tallahassee,2018112509,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tallahassee,2018112511,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Atlanta,2018112507,1,0,1,0.00%,4,0:15:10,0.00%,0,$0.00 
Atlanta,2018112512,1,1,1,0.00%,5,0:14:01,0.00%,0,$0.00 
Augusta,2018112509,1,0,2,50.00%,1.5,0:00:14,0.00%,0,$0.00 
Augusta,2018112514,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hinesville,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marietta,2018112509,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Marietta,2018112510,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Newnan,2018112521,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cedar Rapids,2018112509,1,1,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Chicago,2018112509,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,2018112510,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Kansas City,2018112511,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Burlington,2018112511,1,1,1,0.00%,2,0:12:17,0.00%,0,$0.00 
Carrboro,2018112511,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018112507,1,0,1,0.00%,4,0:34:10,0.00%,0,$0.00 
Cary,2018112510,1,0,1,0.00%,4,0:20:03,0.00%,0,$0.00 
Cary,2018112513,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018112508,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018112509,1,0,1,0.00%,2,0:00:23,0.00%,0,$0.00 
Chapel Hill,2018112519,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018112514,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018112517,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018112518,1,1,1,0.00%,5,0:11:48,0.00%,0,$0.00 
Charlotte,2018112519,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018112521,1,1,1,0.00%,1,0:26:30,0.00%,0,$0.00 
Concord,2018112510,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Creedmoor,2018112509,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018112501,1,1,1,0.00%,6,0:03:58,0.00%,0,$0.00 
Durham,2018112502,1,0,1,0.00%,6,0:03:58,0.00%,0,$0.00 
Durham,2018112506,1,0,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Durham,2018112522,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Elm City,2018112511,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Franklin,2018112507,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018112512,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018112520,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Garner,2018112519,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Garner,2018112520,1,0,1,0.00%,3,0:00:41,0.00%,0,$0.00 
Goldsboro,2018112508,1,0,1,0.00%,4,0:16:05,0.00%,0,$0.00 
Greensboro,2018112507,1,0,1,0.00%,4,0:01:04,0.00%,0,$0.00 
Henderson,2018112511,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018112513,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,2018112517,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018112500,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018112508,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Hillsborough,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kernersville,2018112507,1,0,1,0.00%,3,0:00:25,0.00%,0,$0.00 
Kernersville,2018112509,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018112510,1,0,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Knightdale,2018112521,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marion,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018112509,1,1,1,0.00%,11,0:17:18,0.00%,0,$0.00 
Mebane,2018112510,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Mebane,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018112512,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsboro,2018112509,1,0,1,0.00%,2,0:17:44,0.00%,0,$0.00 
Raleigh,2018112512,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Raleigh,2018112513,1,0,11,27.27%,1.91,0:00:21,0.00%,0,$0.00 
Raleigh,2018112514,1,0,1,0.00%,3,0:01:57,0.00%,0,$0.00 
Raleigh,2018112515,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018112518,1,1,1,0.00%,2,0:01:38,0.00%,0,$0.00 
Raleigh,2018112521,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Swannanoa,2018112508,1,0,1,0.00%,2,0:03:39,0.00%,0,$0.00 
Sylva,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018112508,1,0,1,0.00%,2,0:01:47,0.00%,0,$0.00 
Wendell,2018112509,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018112511,1,0,1,0.00%,4,0:04:55,0.00%,0,$0.00 
Winston-Salem,2018112512,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cherry Hill,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newark,2018112512,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
New York,2018112508,1,0,1,0.00%,2,0:06:42,0.00%,0,$0.00 
New York,2018112521,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Portland,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Portland,2018112512,1,0,1,0.00%,2,0:00:46,0.00%,0,$0.00 
Philadelphia,2018112507,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018112513,1,0,1,0.00%,2,0:01:13,0.00%,0,$0.00 
Blythewood,2018112509,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kingstree,2018112512,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Beach,2018112508,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clarksville,2018112510,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Carrollton,2018112507,1,0,1,0.00%,2,0:11:49,0.00%,0,$0.00 
Carrollton,2018112508,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Dallas,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018112512,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fort Worth,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fort Worth,2018112515,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gloucester County,2018112510,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gloucester County,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018112507,1,0,1,0.00%,3,0:00:39,0.00%,0,$0.00 
Virginia Beach,2018112511,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Seattle,2018112519,1,1,1,0.00%,11,0:24:56,0.00%,0,$0.00 
Seattle,2018112520,1,0,1,0.00%,2,0:08:06,0.00%,0,$0.00 
Brentwood,2018112518,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Brookhaven,2018112508,1,1,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Candler-McAfee,2018112509,1,0,1,0.00%,2,0:19:36,0.00%,0,$0.00 
Friendly,2018112513,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Marvin,2018112507,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marvin,2018112508,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,2018112508,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
North Druid Hills,2018112518,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxon Hill-Glassmanor,2018112510,1,1,1,0.00%,3,0:00:27,0.00%,0,$0.00 
,,510,130,519,47.98%,2.11,0:02:58,0.00%,0,$0.00 
