# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180812-20180812,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Source,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Fayetteville,(direct),2,2,2,0.00%,2.5,0:00:24,0.00%,0,$0.00 
Franklin,google,2,2,2,50.00%,1.5,0:00:57,0.00%,0,$0.00 
Greensboro,google,2,1,4,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,(direct),2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,myubc.org,2,2,2,0.00%,3,0:07:36,0.00%,0,$0.00 
Knightdale,google,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,myubc.org,2,1,2,0.00%,4,0:07:06,0.00%,0,$0.00 
Sylva,(direct),2,1,2,50.00%,1.5,0:00:25,0.00%,0,$0.00 
Winston-Salem,(direct),2,1,2,0.00%,4.5,0:04:33,0.00%,0,$0.00 
New York,google,2,1,4,25.00%,1.75,0:07:23,0.00%,0,$0.00 
New York,myubc.org,2,0,2,50.00%,2.5,0:00:44,0.00%,0,$0.00 
(not set),google,1,0,1,0.00%,3,0:14:39,0.00%,0,$0.00 
(not set),myubc.org,1,0,1,0.00%,3,0:04:04,0.00%,0,$0.00 
Indore,google,1,1,1,0.00%,5,0:08:24,0.00%,0,$0.00 
Buena Park,(direct),1,1,1,0.00%,5,0:05:52,0.00%,0,$0.00 
Buena Park,myubc.org,1,0,1,0.00%,6,0:05:57,0.00%,0,$0.00 
Corona,myubc.org,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
San Diego,myubc.org,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,(direct),1,1,1,0.00%,11,0:55:04,0.00%,0,$0.00 
Clayton,myubc.org,1,0,1,0.00%,6,0:28:21,0.00%,0,$0.00 
Fort Lauderdale,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Miami,google,1,1,2,0.00%,5.5,0:16:14,0.00%,0,$0.00 
Miami,myubc.org,1,0,2,50.00%,2,0:00:17,0.00%,0,$0.00 
Orlando,(direct),1,1,1,0.00%,2,0:16:00,0.00%,0,$0.00 
Orlando,yahoo,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oviedo,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tallahassee,m.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,us.search.yahoo.com,1,1,1,0.00%,3,0:04:49,0.00%,0,$0.00 
Macon,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Macon,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marietta,myubc.org,1,0,1,0.00%,4,0:25:04,0.00%,0,$0.00 
Riverdale,yahoo,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Woodstock,myubc.org,1,1,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Vandalia,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Overland Park,myubc.org,1,1,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Slidell,yahoo,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Billerica,bing,1,1,2,50.00%,3,0:00:29,0.00%,0,$0.00 
Billerica,myubc.org,1,0,1,0.00%,2,0:00:32,0.00%,0,$0.00 
Easton,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,(direct),1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Andrews,(direct),1,0,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Black Mountain,yahoo,1,1,1,0.00%,2,0:07:05,0.00%,0,$0.00 
Carrboro,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,com.google.android.googlequicksearchbox,1,0,2,0.00%,3,0:01:33,0.00%,0,$0.00 
Cashiers,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,myubc.org,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Charlotte,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,lookup.t-mobile.com,1,0,1,0.00%,17,0:19:25,0.00%,0,$0.00 
Marine Corps Air Station Cherry Point,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Concord,(direct),1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Concord,myubc.org,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Cullowhee,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,ask,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,searchencrypt.com,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Efland,myubc.org,1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,google,1,0,3,33.33%,2.33,0:07:03,0.00%,0,$0.00 
Fayetteville,myubc.org,1,1,2,0.00%,3,0:09:45,0.00%,0,$0.00 
Franklin,bing,1,0,4,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklinton,myubc.org,1,1,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Graham,google,1,0,1,0.00%,3,0:01:47,0.00%,0,$0.00 
Graham,myubc.org,1,0,1,0.00%,2,0:00:43,0.00%,0,$0.00 
Greensboro,m.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,yahoo,1,1,1,0.00%,6,0:03:21,0.00%,0,$0.00 
Hayesville,google,1,1,2,50.00%,3,0:16:18,0.00%,0,$0.00 
Henderson,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,(direct),1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Kernersville,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,(direct),1,0,1,0.00%,4,0:00:31,0.00%,0,$0.00 
Mebane,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,myubc.org,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Murphy,myubc.org,1,0,1,0.00%,4,0:01:45,0.00%,0,$0.00 
Nashville,google,1,0,1,0.00%,4,0:28:50,0.00%,0,$0.00 
Oak Island,yahoo,1,1,1,0.00%,4,0:01:35,0.00%,0,$0.00 
Ocean Isle Beach,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,com.google.android.googlequicksearchbox,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Raleigh,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,yahoo,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,myubc.org,1,0,2,50.00%,4,0:07:20,0.00%,0,$0.00 
Shallotte,(direct),1,1,2,0.00%,2,0:05:53,0.00%,0,$0.00 
Wake Forest,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,myubc.org,1,0,1,0.00%,2,0:00:13,0.00%,0,$0.00 
Wendell,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,google,1,0,1,0.00%,2,0:01:22,0.00%,0,$0.00 
Williamston,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilson,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,bing,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Montclair,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newark,myubc.org,1,1,1,0.00%,4,0:02:33,0.00%,0,$0.00 
Phillipsburg,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marlboro,google,1,0,2,50.00%,5.5,0:04:18,0.00%,0,$0.00 
Mount Vernon,myubc.org,1,1,1,0.00%,2,0:00:11,0.00%,0,$0.00 
New York,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oklahoma City,myubc.org,1,0,1,0.00%,2,0:00:18,0.00%,0,$0.00 
Greensburg,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,(direct),1,0,1,0.00%,3,0:07:26,0.00%,0,$0.00 
Philadelphia,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,m.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,bing,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,myubc.org,1,1,1,0.00%,3,0:05:48,0.00%,0,$0.00 
Myrtle Beach,(direct),1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Nashville,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,myubc.org,1,1,2,50.00%,6.5,0:23:30,0.00%,0,$0.00 
Fort Worth,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mesquite,myubc.org,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Newport News,bing,1,1,1,0.00%,5,0:07:09,0.00%,0,$0.00 
Newport News,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Richmond,myubc.org,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Stafford,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Stafford,google,1,0,1,0.00%,2,0:00:41,0.00%,0,$0.00 
Virginia Beach,(direct),1,0,1,0.00%,3,0:00:44,0.00%,0,$0.00 
Virginia Beach,myubc.org,1,1,1,0.00%,5,0:01:40,0.00%,0,$0.00 
Seattle,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Churchville,l.facebook.com,1,1,1,0.00%,3,0:00:02,0.00%,0,$0.00 
Flint Township,(direct),1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,(direct),1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Marvin,google,1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,myubc.org,1,1,2,50.00%,2,0:00:32,0.00%,0,$0.00 
Spokane Valley,(direct),1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
,,530,313,643,49.77%,2.21,0:03:22,0.00%,0,$0.00 
