# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181014-20181014,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Atlanta,2018101412,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Marietta,2018101409,2,0,2,0.00%,4,0:08:47,0.00%,0,$0.00 
Cary,2018101410,2,1,2,0.00%,2.5,0:00:09,0.00%,0,$0.00 
Chapel Hill,2018101410,2,0,2,50.00%,1.5,0:00:07,0.00%,0,$0.00 
Chapel Hill,2018101417,2,0,2,50.00%,1.5,0:00:06,0.00%,0,$0.00 
Charlotte,2018101413,2,1,2,50.00%,1.5,0:00:38,0.00%,0,$0.00 
Charlotte,2018101414,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101415,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101418,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101420,2,1,2,50.00%,2.5,0:01:43,0.00%,0,$0.00 
Creedmoor,2018101411,2,0,3,0.00%,3.33,0:13:19,0.00%,0,$0.00 
Franklin,2018101408,2,1,3,66.67%,1.67,0:02:01,0.00%,0,$0.00 
Oxford,2018101407,2,0,2,0.00%,1.5,0:25:59,0.00%,0,$0.00 
Oxford,2018101408,2,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Pittsboro,2018101409,2,2,3,66.67%,1.67,0:00:21,0.00%,0,$0.00 
Raleigh,2018101412,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018101412,2,0,2,50.00%,3,0:04:41,0.00%,0,$0.00 
Wake Forest,2018101407,2,0,2,50.00%,1.5,0:00:14,0.00%,0,$0.00 
Wake Forest,2018101409,2,0,2,50.00%,3,0:05:02,0.00%,0,$0.00 
Winston-Salem,2018101411,2,0,2,50.00%,2.5,0:11:10,0.00%,0,$0.00 
Winston-Salem,2018101412,2,2,2,0.00%,2,0:03:12,0.00%,0,$0.00 
New York,2018101410,2,1,2,0.00%,2.5,0:01:33,0.00%,0,$0.00 
Columbia,2018101408,2,2,2,0.00%,2,0:03:21,0.00%,0,$0.00 
Ashburn,2018101411,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,2018101409,2,1,2,0.00%,2,0:00:05,0.00%,0,$0.00 
(not set),2018101412,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Birmingham,2018101407,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Birmingham,2018101409,1,0,1,0.00%,5,0:08:46,0.00%,0,$0.00 
Birmingham,2018101410,1,0,1,0.00%,3,0:01:13,0.00%,0,$0.00 
Birmingham,2018101414,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Jasper,2018101410,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Surprise,2018101410,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Surprise,2018101420,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Corona,2018101421,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Middletown,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018101407,1,0,1,0.00%,1,0:29:50,0.00%,0,$0.00 
Washington,2018101409,1,0,2,50.00%,2,0:00:47,0.00%,0,$0.00 
Washington,2018101411,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Washington,2018101414,1,1,1,0.00%,2,0:03:08,0.00%,0,$0.00 
Washington,2018101418,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018101412,1,0,1,0.00%,10,0:20:14,0.00%,0,$0.00 
Miami,2018101410,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Perry,2018101409,1,0,1,0.00%,1,0:24:00,0.00%,0,$0.00 
Perry,2018101410,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Tampa,2018101407,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018101407,1,0,1,0.00%,3,0:01:48,0.00%,0,$0.00 
Atlanta,2018101408,1,1,1,0.00%,1,0:16:11,0.00%,0,$0.00 
Columbus,2018101420,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marietta,2018101411,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Newnan,2018101412,1,0,1,0.00%,6,0:04:35,0.00%,0,$0.00 
Richmond Hill,2018101408,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Chicago,2018101409,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chicago,2018101411,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chicago,2018101412,1,1,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Kenner,2018101410,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Detroit,2018101410,1,1,1,0.00%,2,0:00:27,0.00%,0,$0.00 
Cape Girardeau,2018101413,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018101407,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Cary,2018101419,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018101407,1,0,1,0.00%,3,0:26:11,0.00%,0,$0.00 
Chapel Hill,2018101408,1,0,1,0.00%,2,0:01:21,0.00%,0,$0.00 
Chapel Hill,2018101412,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018101413,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018101414,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101419,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101422,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018101423,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018101410,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Clayton,2018101417,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018101418,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018101407,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Creedmoor,2018101408,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018101409,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Creedmoor,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018101412,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018101413,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Fayetteville,2018101411,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,2018101422,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018101407,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018101420,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Garner,2018101421,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018101408,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018101409,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018101411,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,2018101413,1,0,1,0.00%,9,0:03:40,0.00%,0,$0.00 
Greenville,2018101422,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018101423,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Jacksonville,2018101409,1,0,1,0.00%,3,0:02:46,0.00%,0,$0.00 
Knightdale,2018101411,1,0,1,0.00%,3,0:20:53,0.00%,0,$0.00 
Knightdale,2018101417,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Lexington,2018101410,1,1,1,0.00%,1,0:26:09,0.00%,0,$0.00 
Lexington,2018101411,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Mebane,2018101409,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Morrisville,2018101409,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018101416,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018101417,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018101419,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018101420,1,0,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Raleigh,2018101421,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018101423,1,1,1,0.00%,2,0:03:00,0.00%,0,$0.00 
Reidsville,2018101407,1,1,1,0.00%,2,0:29:53,0.00%,0,$0.00 
Reidsville,2018101408,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Reidsville,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018101410,1,0,1,0.00%,3,0:18:59,0.00%,0,$0.00 
Swannanoa,2018101408,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Swannanoa,2018101412,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018101410,1,0,1,0.00%,2,0:02:02,0.00%,0,$0.00 
Wake Forest,2018101408,1,0,1,0.00%,3,0:18:42,0.00%,0,$0.00 
Wake Forest,2018101410,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Wake Forest,2018101413,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018101416,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wendell,2018101411,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Williamston,2018101411,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilmington,2018101410,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Winston-Salem,2018101421,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018101409,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newburgh,2018101415,1,0,1,0.00%,2,0:00:46,0.00%,0,$0.00 
Cincinnati,2018101411,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,2018101423,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Youngstown,2018101412,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Allentown,2018101412,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018101407,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018101412,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018101409,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018101407,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Columbia,2018101409,1,0,1,0.00%,6,0:31:45,0.00%,0,$0.00 
Columbia,2018101411,1,0,2,50.00%,2,0:00:22,0.00%,0,$0.00 
Florence,2018101409,1,1,1,0.00%,2,0:00:37,0.00%,0,$0.00 
Greer,2018101412,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Beach,2018101408,1,1,1,0.00%,3,0:00:45,0.00%,0,$0.00 
Myrtle Beach,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Bristol,2018101412,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Memphis,2018101409,1,1,1,0.00%,2,0:01:09,0.00%,0,$0.00 
Nashville,2018101410,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blacksburg,2018101407,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blacksburg,2018101410,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018101408,1,1,1,0.00%,4,0:20:14,0.00%,0,$0.00 
Lorton,2018101421,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018101407,1,0,1,0.00%,2,0:00:01,0.00%,0,$0.00 
Norfolk,2018101408,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Virginia Beach,2018101411,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oak Harbor,2018101411,1,0,1,0.00%,2,0:02:10,0.00%,0,$0.00 
Brookhaven,2018101408,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,2018101411,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Potomac Falls,2018101411,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rochester Hills,2018101407,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,557,186,550,50.00%,2.13,0:03:29,0.00%,0,$0.00 
