# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181209-20181209,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Chicago,2018120920,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Emporia,2018120912,1,0,1,0.00%,3,0:00:15,0.00%,0,$0.00 
Mayfield,2018120913,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Detroit,2018120910,1,1,1,0.00%,2,0:01:11,0.00%,0,$0.00 
Apex,2018120908,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Apex,2018120910,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Black Mountain,2018120908,1,0,1,0.00%,2,0:02:18,0.00%,0,$0.00 
Black Mountain,2018120909,1,0,1,0.00%,2,0:16:22,0.00%,0,$0.00 
Burlington,2018120907,1,0,1,0.00%,1,0:34:16,0.00%,0,$0.00 
Burlington,2018120908,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Burlington,2018120909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018120908,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018120916,1,0,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Chapel Hill,2018120907,1,0,1,0.00%,3,0:09:10,0.00%,0,$0.00 
Chapel Hill,2018120909,1,1,1,0.00%,2,0:00:32,0.00%,0,$0.00 
Chapel Hill,2018120912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018120917,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018120904,1,1,1,0.00%,2,0:01:01,0.00%,0,$0.00 
Charlotte,2018120905,1,1,1,0.00%,2,0:01:04,0.00%,0,$0.00 
Charlotte,2018120915,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018120911,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018120922,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018120907,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Durham,2018120900,1,0,1,0.00%,8,0:12:47,0.00%,0,$0.00 
Durham,2018120902,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018120915,1,0,1,0.00%,3,0:02:06,0.00%,0,$0.00 
Durham,2018120918,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018120919,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018120921,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018120907,1,1,1,0.00%,3,0:02:41,0.00%,0,$0.00 
Franklin,2018120911,1,1,1,0.00%,4,0:06:09,0.00%,0,$0.00 
Greensboro,2018120909,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Greensboro,2018120911,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,2018120908,1,1,1,0.00%,1,0:28:53,0.00%,0,$0.00 
Greenville,2018120909,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Hillsborough,2018120912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018120922,1,0,2,0.00%,1.5,0:00:52,0.00%,0,$0.00 
Knightdale,2018120923,1,0,2,100.00%,1.5,0:00:00,0.00%,0,$0.00 
Mebane,2018120907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018120908,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Mocksville,2018120910,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018120907,1,0,1,0.00%,2,0:37:46,0.00%,0,$0.00 
Oxford,2018120908,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Oxford,2018120923,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120900,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120907,1,1,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Raleigh,2018120911,1,0,1,0.00%,3,0:08:13,0.00%,0,$0.00 
Raleigh,2018120912,1,0,2,50.00%,1.5,0:00:20,0.00%,0,$0.00 
Raleigh,2018120913,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120917,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120918,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120919,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120921,1,0,1,0.00%,2,0:05:32,0.00%,0,$0.00 
Rocky Mount,2018120917,1,1,1,0.00%,2,0:02:12,0.00%,0,$0.00 
Smithfield,2018120909,1,0,2,0.00%,1.5,0:01:33,0.00%,0,$0.00 
Sylva,2018120911,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Wake Forest,2018120909,1,0,1,0.00%,3,0:31:16,0.00%,0,$0.00 
Wake Forest,2018120910,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Wake Forest,2018120911,1,1,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Wake Forest,2018120912,1,0,1,0.00%,10,0:04:00,0.00%,0,$0.00 
Wake Forest,2018120921,1,1,1,0.00%,5,0:02:24,0.00%,0,$0.00 
Welcome,2018120910,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Whitsett,2018120910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018120908,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018120910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018120908,1,0,1,0.00%,3,0:00:57,0.00%,0,$0.00 
New York,2018120910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Youngstown,2018120910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018120900,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018120907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018120911,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018120912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018120909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018120913,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
El Paso,2018120912,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,2018120910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Annandale,2018120909,1,1,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Charlottesville,2018120906,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sterling,2018120910,1,0,1,0.00%,1,0:18:05,0.00%,0,$0.00 
Sterling,2018120911,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Virginia Beach,2018120908,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Forest Acres,2018120909,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Grove,2018120918,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,221,70,221,47.06%,2,0:02:26,0.00%,0,$0.00 
