# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180923-20180923,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Creedmoor,2018092311,2,0,2,50.00%,2,0:13:35,0.00%,0,$0.00 
Durham,2018092321,2,1,2,50.00%,1.5,0:00:08,0.00%,0,$0.00 
Franklin,2018092307,2,0,2,50.00%,1.5,0:00:02,0.00%,0,$0.00 
Greensboro,2018092307,2,1,2,50.00%,1.5,0:00:02,0.00%,0,$0.00 
Hillsborough,2018092308,2,2,2,50.00%,1.5,0:07:34,0.00%,0,$0.00 
Hillsborough,2018092314,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018092308,2,0,2,0.00%,2,0:00:04,0.00%,0,$0.00 
Mebane,2018092310,2,0,1,0.00%,4,0:00:04,0.00%,0,$0.00 
Raleigh,2018092313,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018092316,2,0,1,0.00%,3,0:05:17,0.00%,0,$0.00 
Mount Laurel,2018092309,2,1,2,50.00%,7,0:19:31,0.00%,0,$0.00 
Fairport,2018092310,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018092311,2,2,3,33.33%,2.67,0:01:08,0.00%,0,$0.00 
New York,2018092314,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Virginia Beach,2018092307,2,0,2,0.00%,2.5,0:14:17,0.00%,0,$0.00 
Virginia Beach,2018092308,2,0,1,0.00%,5,0:09:29,0.00%,0,$0.00 
(not set),2018092309,1,0,1,0.00%,3,0:22:09,0.00%,0,$0.00 
(not set),2018092311,1,1,1,0.00%,2,0:00:08,0.00%,0,$0.00 
(not set),2018092312,1,0,1,0.00%,3,0:21:48,0.00%,0,$0.00 
Surprise,2018092309,1,1,1,0.00%,6,0:02:58,0.00%,0,$0.00 
San Diego,2018092317,1,0,1,0.00%,3,0:14:58,0.00%,0,$0.00 
Washington,2018092312,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018092314,1,0,1,0.00%,21,0:08:02,0.00%,0,$0.00 
Washington,2018092320,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Merritt Island,2018092308,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Panama City,2018092321,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winter Haven,2018092311,1,1,2,0.00%,3.5,0:02:29,0.00%,0,$0.00 
Atlanta,2018092319,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kennesaw,2018092309,1,0,1,0.00%,5,0:44:56,0.00%,0,$0.00 
Kennesaw,2018092310,1,0,1,0.00%,4,0:00:05,0.00%,0,$0.00 
Kennesaw,2018092311,1,0,1,0.00%,4,0:26:38,0.00%,0,$0.00 
Smyrna,2018092311,1,1,1,0.00%,3,0:00:38,0.00%,0,$0.00 
Chicago,2018092311,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
West Lafayette,2018092314,1,1,1,0.00%,2,0:00:59,0.00%,0,$0.00 
Hyattsville,2018092310,1,0,1,0.00%,4,0:00:39,0.00%,0,$0.00 
Branson,2018092309,1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Branson,2018092314,1,0,3,33.33%,4,0:03:58,0.00%,0,$0.00 
Branson,2018092315,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kansas City,2018092307,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
St. Louis,2018092314,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Boone,2018092311,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Burlington,2018092311,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018092307,1,0,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Cary,2018092308,1,0,1,0.00%,3,0:15:42,0.00%,0,$0.00 
Cashiers,2018092303,1,0,1,0.00%,2,0:00:57,0.00%,0,$0.00 
Cashiers,2018092309,1,0,2,50.00%,4,0:02:41,0.00%,0,$0.00 
Cashiers,2018092310,1,0,1,0.00%,1,0:30:42,0.00%,0,$0.00 
Cashiers,2018092311,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018092307,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018092308,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018092309,1,0,1,0.00%,5,0:08:20,0.00%,0,$0.00 
Chapel Hill,2018092311,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018092314,1,0,1,0.00%,2,0:04:14,0.00%,0,$0.00 
Cherokee,2018092314,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018092309,1,1,1,0.00%,5,0:02:03,0.00%,0,$0.00 
Creedmoor,2018092313,1,0,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Creedmoor,2018092315,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018092301,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018092306,1,0,2,0.00%,1.5,0:20:29,0.00%,0,$0.00 
Franklin,2018092308,1,1,1,0.00%,4,0:01:36,0.00%,0,$0.00 
Franklin,2018092312,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018092313,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018092316,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Graham,2018092308,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018092308,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018092309,1,1,1,0.00%,3,0:32:06,0.00%,0,$0.00 
Greensboro,2018092310,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Greensboro,2018092311,1,0,1,0.00%,2,0:22:47,0.00%,0,$0.00 
Greensboro,2018092312,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Greenville,2018092302,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,2018092312,1,1,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Henderson,2018092309,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018092314,1,0,1,0.00%,6,0:01:51,0.00%,0,$0.00 
Hillsborough,2018092309,1,1,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Hillsborough,2018092310,1,1,1,0.00%,5,0:01:06,0.00%,0,$0.00 
Hillsborough,2018092311,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Jacksonville,2018092307,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Kernersville,2018092311,1,1,1,0.00%,2,0:02:39,0.00%,0,$0.00 
Kill Devil Hills,2018092307,1,0,1,0.00%,2,0:27:00,0.00%,0,$0.00 
Kill Devil Hills,2018092308,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Knightdale,2018092313,1,0,1,0.00%,2,0:30:11,0.00%,0,$0.00 
Knightdale,2018092314,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Mars Hill,2018092311,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018092307,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018092314,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018092315,1,1,1,0.00%,3,0:03:24,0.00%,0,$0.00 
Mebane,2018092317,1,0,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Ocean Isle Beach,2018092311,1,0,1,0.00%,3,0:08:41,0.00%,0,$0.00 
Oxford,2018092307,1,0,1,0.00%,2,0:00:31,0.00%,0,$0.00 
Oxford,2018092322,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018092312,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018092314,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018092315,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018092316,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018092307,1,0,1,0.00%,4,0:01:51,0.00%,0,$0.00 
Sylva,2018092315,1,1,3,33.33%,3.33,0:02:18,0.00%,0,$0.00 
Sylva,2018092323,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Wake Forest,2018092307,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018092309,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Williamston,2018092307,1,0,1,0.00%,1,0:18:02,0.00%,0,$0.00 
Williamston,2018092308,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Williamston,2018092311,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilmington,2018092307,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018092310,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018092311,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mount Laurel,2018092313,1,1,3,0.00%,4.67,0:01:24,0.00%,0,$0.00 
Mount Laurel,2018092314,1,0,4,75.00%,1.75,0:00:43,0.00%,0,$0.00 
Fairport,2018092309,1,1,2,50.00%,2,0:00:21,0.00%,0,$0.00 
Harrison,2018092307,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Harrison,2018092310,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018092308,1,0,1,0.00%,2,0:00:52,0.00%,0,$0.00 
New York,2018092309,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018092310,1,0,4,25.00%,3,0:02:20,0.00%,0,$0.00 
New York,2018092312,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018092320,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newburgh,2018092308,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,2018092311,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Oklahoma City,2018092312,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Ligonier,2018092312,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mountville,2018092307,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Philadelphia,2018092307,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018092309,1,1,1,0.00%,3,0:06:12,0.00%,0,$0.00 
Pittsburgh,2018092310,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Conway,2018092318,1,0,1,0.00%,1,0:02:48,0.00%,0,$0.00 
Conway,2018092319,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Clarksville,2018092310,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clarksville,2018092316,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gatlinburg,2018092308,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gatlinburg,2018092314,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018092318,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Austin,2018092322,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Carrollton,2018092309,1,0,1,0.00%,9,0:17:37,0.00%,0,$0.00 
Dallas,2018092315,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blacksburg,2018092311,1,0,1,0.00%,2,0:09:08,0.00%,0,$0.00 
Blacksburg,2018092313,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gloucester County,2018092316,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Gloucester County,2018092317,1,0,1,0.00%,3,0:10:57,0.00%,0,$0.00 
Norfolk,2018092307,1,1,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Virginia Beach,2018092311,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Virginia Beach,2018092313,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Seattle,2018092309,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Seattle,2018092314,1,0,1,0.00%,2,0:01:53,0.00%,0,$0.00 
Seattle,2018092319,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,2018092311,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
North Druid Hills,2018092309,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Okaloosa Island,2018092319,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Panthersville,2018092310,1,1,1,0.00%,5,0:03:17,0.00%,0,$0.00 
Panthersville,2018092312,1,0,1,0.00%,2,0:00:26,0.00%,0,$0.00 
Tysons,2018092307,1,1,1,0.00%,4,0:07:05,0.00%,0,$0.00 
Tysons,2018092314,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,542,167,559,46.69%,2.43,0:04:11,0.00%,0,$0.00 
