# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180812-20180812,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Washington,2018081208,2,1,1,0.00%,7,0:00:05,0.00%,0,$0.00 
Miami,2018081207,2,0,2,0.00%,3.5,0:17:32,0.00%,0,$0.00 
Miami,2018081210,2,1,2,50.00%,3,0:05:25,0.00%,0,$0.00 
Miami,2018081212,2,0,2,50.00%,3,0:10:49,0.00%,0,$0.00 
Orlando,2018081208,2,2,2,50.00%,1.5,0:08:00,0.00%,0,$0.00 
Atlanta,2018081207,2,2,2,50.00%,1.5,0:00:21,0.00%,0,$0.00 
Atlanta,2018081208,2,2,2,50.00%,1.5,0:00:02,0.00%,0,$0.00 
Cary,2018081207,2,1,3,33.33%,2.33,0:02:36,0.00%,0,$0.00 
Cary,2018081208,2,1,2,0.00%,3.5,0:01:45,0.00%,0,$0.00 
Chapel Hill,2018081210,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018081211,2,2,2,50.00%,1.5,0:00:01,0.00%,0,$0.00 
Charlotte,2018081215,2,0,2,50.00%,2,0:03:29,0.00%,0,$0.00 
Charlotte,2018081217,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081218,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081219,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081221,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081222,2,1,2,50.00%,2,0:07:20,0.00%,0,$0.00 
Durham,2018081217,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,2018081210,2,1,2,0.00%,2,0:01:28,0.00%,0,$0.00 
Fayetteville,2018081215,2,1,2,50.00%,2,0:00:20,0.00%,0,$0.00 
Franklin,2018081208,2,1,2,50.00%,3.5,0:03:15,0.00%,0,$0.00 
Franklin,2018081210,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018081211,2,1,3,33.33%,1.67,0:00:05,0.00%,0,$0.00 
Knightdale,2018081211,2,1,3,66.67%,2,0:00:10,0.00%,0,$0.00 
Raleigh,2018081207,2,1,2,50.00%,1,0:14:24,0.00%,0,$0.00 
Raleigh,2018081212,2,0,1,100.00%,7,0:00:00,0.00%,0,$0.00 
Rocky Mount,2018081208,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018081207,2,2,2,0.00%,4.5,0:14:26,0.00%,0,$0.00 
Winston-Salem,2018081208,2,0,1,0.00%,3,0:00:12,0.00%,0,$0.00 
Winston-Salem,2018081211,2,1,2,50.00%,1.5,0:14:57,0.00%,0,$0.00 
Stafford,2018081208,2,0,2,50.00%,1.5,0:00:21,0.00%,0,$0.00 
(not set),2018081208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Indore,2018081210,1,1,1,0.00%,5,0:08:24,0.00%,0,$0.00 
Buena Park,2018081212,1,1,2,0.00%,5.5,0:05:55,0.00%,0,$0.00 
Corona,2018081211,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
San Diego,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018081212,1,0,1,0.00%,6,0:28:21,0.00%,0,$0.00 
Fort Lauderdale,2018081210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Miami,2018081208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Miami,2018081213,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Orlando,2018081201,1,1,1,0.00%,3,0:00:13,0.00%,0,$0.00 
Orlando,2018081207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oviedo,2018081209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tallahassee,2018081219,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018081201,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018081213,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018081218,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018081219,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Atlanta,2018081221,1,0,1,0.00%,11,0:13:26,0.00%,0,$0.00 
Macon,2018081215,1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Marietta,2018081211,1,0,1,0.00%,2,0:25:04,0.00%,0,$0.00 
Marietta,2018081212,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Riverdale,2018081213,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Woodstock,2018081207,1,1,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Vandalia,2018081212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Overland Park,2018081209,1,1,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Slidell,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Billerica,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Billerica,2018081211,1,0,2,0.00%,3.5,0:00:45,0.00%,0,$0.00 
Easton,2018081210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,2018081212,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
Andrews,2018081209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018081211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018081212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Black Mountain,2018081207,1,1,1,0.00%,2,0:07:05,0.00%,0,$0.00 
Carrboro,2018081223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018081211,1,0,1,0.00%,3,0:13:13,0.00%,0,$0.00 
Cary,2018081213,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018081207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018081207,1,0,1,0.00%,2,0:33:34,0.00%,0,$0.00 
Chapel Hill,2018081208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081213,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081214,1,1,1,0.00%,3,0:00:59,0.00%,0,$0.00 
Charlotte,2018081216,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018081223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marine Corps Air Station Cherry Point,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Concord,2018081209,1,0,2,0.00%,2,0:00:06,0.00%,0,$0.00 
Creedmoor,2018081207,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Creedmoor,2018081208,1,1,1,0.00%,4,0:21:54,0.00%,0,$0.00 
Creedmoor,2018081212,1,0,1,0.00%,1,0:00:12,0.00%,0,$0.00 
Creedmoor,2018081213,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Cullowhee,2018081218,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018081200,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018081218,1,0,1,0.00%,4,0:00:38,0.00%,0,$0.00 
Durham,2018081219,1,0,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Durham,2018081223,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Efland,2018081207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Efland,2018081210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,2018081207,1,1,1,0.00%,4,0:09:05,0.00%,0,$0.00 
Fayetteville,2018081208,1,0,1,0.00%,2,0:10:24,0.00%,0,$0.00 
Fayetteville,2018081218,1,0,1,0.00%,4,0:18:22,0.00%,0,$0.00 
Franklin,2018081204,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018081211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018081212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018081215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018081218,1,0,1,0.00%,5,0:16:34,0.00%,0,$0.00 
Franklin,2018081222,1,1,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Franklinton,2018081207,1,1,1,0.00%,2,0:00:19,0.00%,0,$0.00 
Graham,2018081217,1,0,2,0.00%,2.5,0:01:15,0.00%,0,$0.00 
Greensboro,2018081208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018081212,1,1,1,0.00%,6,0:03:21,0.00%,0,$0.00 
Greensboro,2018081217,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018081218,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018081223,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hayesville,2018081214,1,1,1,0.00%,5,0:32:36,0.00%,0,$0.00 
Hayesville,2018081215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018081200,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,2018081207,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,2018081209,1,1,1,0.00%,4,0:15:08,0.00%,0,$0.00 
High Point,2018081210,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
High Point,2018081214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018081210,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018081214,1,0,1,0.00%,2,0:00:20,0.00%,0,$0.00 
Hillsborough,2018081218,1,1,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Hillsborough,2018081219,1,1,1,0.00%,2,0:00:23,0.00%,0,$0.00 
Hillsborough,2018081220,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018081223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kernersville,2018081210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018081217,1,0,1,0.00%,2,0:12:21,0.00%,0,$0.00 
Knightdale,2018081218,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Knightdale,2018081220,1,1,1,0.00%,5,0:01:51,0.00%,0,$0.00 
Mebane,2018081208,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Mebane,2018081221,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018081222,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Murphy,2018081207,1,0,1,0.00%,4,0:01:45,0.00%,0,$0.00 
Nashville,2018081209,1,0,1,0.00%,3,0:28:50,0.00%,0,$0.00 
Nashville,2018081210,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Oak Island,2018081208,1,1,1,0.00%,4,0:01:35,0.00%,0,$0.00 
Ocean Isle Beach,2018081214,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018081207,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Raleigh,2018081213,1,1,1,0.00%,5,0:03:29,0.00%,0,$0.00 
Raleigh,2018081214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018081215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018081216,1,1,1,0.00%,4,0:09:57,0.00%,0,$0.00 
Raleigh,2018081222,1,1,2,0.00%,2,0:10:02,0.00%,0,$0.00 
Rocky Mount,2018081210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018081207,1,0,2,50.00%,4,0:07:20,0.00%,0,$0.00 
Roxboro,2018081208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Shallotte,2018081207,1,1,1,0.00%,2,0:04:36,0.00%,0,$0.00 
Shallotte,2018081208,1,0,1,0.00%,2,0:07:09,0.00%,0,$0.00 
Sylva,2018081209,1,0,1,0.00%,2,0:00:49,0.00%,0,$0.00 
Sylva,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018081201,1,0,1,0.00%,2,0:00:13,0.00%,0,$0.00 
Wake Forest,2018081220,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wendell,2018081223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018081209,1,0,1,0.00%,2,0:01:22,0.00%,0,$0.00 
Williamston,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilson,2018081214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018081212,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018081213,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Montclair,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newark,2018081214,1,1,1,0.00%,4,0:02:33,0.00%,0,$0.00 
Phillipsburg,2018081209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marlboro,2018081207,1,0,1,0.00%,10,0:08:35,0.00%,0,$0.00 
Marlboro,2018081215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mount Vernon,2018081208,1,1,1,0.00%,2,0:00:11,0.00%,0,$0.00 
New York,2018081207,1,0,1,0.00%,4,0:01:27,0.00%,0,$0.00 
New York,2018081208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018081209,1,0,2,50.00%,1.5,0:12:00,0.00%,0,$0.00 
New York,2018081217,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018081222,1,1,2,0.00%,2,0:02:46,0.00%,0,$0.00 
Oklahoma City,2018081209,1,0,1,0.00%,2,0:00:18,0.00%,0,$0.00 
Greensburg,2018081216,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018081207,1,0,1,0.00%,3,0:07:26,0.00%,0,$0.00 
Philadelphia,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018081208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018081212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018081207,1,1,1,0.00%,3,0:05:48,0.00%,0,$0.00 
Columbia,2018081208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Beach,2018081208,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Nashville,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018081208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018081209,1,0,1,0.00%,9,0:47:00,0.00%,0,$0.00 
Dallas,2018081210,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Fort Worth,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mesquite,2018081207,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Newport News,2018081207,1,1,1,0.00%,5,0:07:09,0.00%,0,$0.00 
Newport News,2018081210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018081214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Richmond,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Virginia Beach,2018081209,1,0,1,0.00%,3,0:00:44,0.00%,0,$0.00 
Virginia Beach,2018081221,1,1,1,0.00%,5,0:01:40,0.00%,0,$0.00 
Seattle,2018081222,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Churchville,2018081211,1,1,1,0.00%,3,0:00:02,0.00%,0,$0.00 
Flint Township,2018081208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Flint Township,2018081209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,2018081211,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Marvin,2018081211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marvin,2018081212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,2018081208,1,1,2,50.00%,2,0:00:32,0.00%,0,$0.00 
Spokane Valley,2018081209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Spokane Valley,2018081212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,627,313,643,49.77%,2.21,0:03:22,0.00%,0,$0.00 
