# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181014-20181014,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Source,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Franklin,google,3,1,4,75.00%,1.25,0:00:55,0.00%,0,$0.00 
High Point,myubc.org,3,0,3,33.33%,1.67,0:00:02,0.00%,0,$0.00 
Mebane,myubc.org,3,0,3,0.00%,2.33,0:00:12,0.00%,0,$0.00 
Raleigh,(direct),3,1,5,80.00%,1.2,0:02:29,0.00%,0,$0.00 
Birmingham,myubc.org,2,1,3,0.00%,3.33,0:03:24,0.00%,0,$0.00 
Washington,(direct),2,0,2,50.00%,1.5,0:14:55,0.00%,0,$0.00 
Atlanta,google,2,0,3,33.33%,1.67,0:00:05,0.00%,0,$0.00 
Marietta,myubc.org,2,0,3,0.00%,3.33,0:05:55,0.00%,0,$0.00 
Cary,bing,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,(direct),2,1,2,50.00%,1.5,0:00:02,0.00%,0,$0.00 
Charlotte,m.facebook.com,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,m.facebook.com,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,bing,2,0,3,66.67%,2.67,0:15:43,0.00%,0,$0.00 
Greensboro,(direct),2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,bing,2,0,6,50.00%,2,0:05:53,0.00%,0,$0.00 
Sylva,(direct),2,0,3,33.33%,2.67,0:03:48,0.00%,0,$0.00 
Wake Forest,myubc.org,2,0,4,0.00%,3,0:07:20,0.00%,0,$0.00 
Winston-Salem,google,2,1,2,50.00%,1.5,0:03:08,0.00%,0,$0.00 
New York,(direct),2,1,2,50.00%,1.5,0:00:52,0.00%,0,$0.00 
Columbia,myubc.org,2,2,5,20.00%,2.8,0:06:34,0.00%,0,$0.00 
Ashburn,(direct),2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Blacksburg,google,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,myubc.org,2,1,2,0.00%,2,0:00:05,0.00%,0,$0.00 
(not set),(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Jasper,m.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Surprise,myubc.org,1,0,2,50.00%,1.5,0:00:08,0.00%,0,$0.00 
Corona,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Middletown,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,myubc.org,1,0,1,0.00%,10,0:20:14,0.00%,0,$0.00 
Miami,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Perry,google,1,0,1,0.00%,2,0:24:00,0.00%,0,$0.00 
Tampa,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbus,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newnan,myubc.org,1,0,1,0.00%,6,0:04:35,0.00%,0,$0.00 
Richmond Hill,(direct),1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Chicago,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chicago,google,1,1,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Chicago,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kenner,myubc.org,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Detroit,myubc.org,1,1,1,0.00%,2,0:00:27,0.00%,0,$0.00 
Cape Girardeau,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,lm.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,(direct),1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,myubc.org,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Durham,dnserrorassist.att.net,1,1,1,0.00%,5,0:05:57,0.00%,0,$0.00 
Durham,l.facebook.com,1,1,1,0.00%,2,0:05:12,0.00%,0,$0.00 
Durham,outlook.live.com,1,0,1,0.00%,2,0:00:35,0.00%,0,$0.00 
Fayetteville,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Garner,m.facebook.com,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,yahoo,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,myubc.org,1,0,1,0.00%,9,0:03:40,0.00%,0,$0.00 
Hillsborough,myubc.org,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Jacksonville,bing,1,0,1,0.00%,3,0:02:46,0.00%,0,$0.00 
Knightdale,google,1,0,1,0.00%,3,0:20:53,0.00%,0,$0.00 
Knightdale,myubc.org,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Lexington,google,1,1,1,0.00%,4,0:26:09,0.00%,0,$0.00 
Mebane,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Morrisville,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,(direct),1,0,1,0.00%,3,0:27:38,0.00%,0,$0.00 
Oxford,yahoo,1,0,1,0.00%,2,0:24:19,0.00%,0,$0.00 
Pittsboro,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsboro,google,1,1,1,0.00%,3,0:01:02,0.00%,0,$0.00 
Pittsboro,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,yahoo,1,0,2,50.00%,1.5,0:01:54,0.00%,0,$0.00 
Reidsville,google,1,1,2,50.00%,2,0:14:57,0.00%,0,$0.00 
Roxboro,google,1,0,1,0.00%,3,0:18:59,0.00%,0,$0.00 
Swannanoa,yahoo,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,(direct),1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,m.facebook.com,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wendell,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Williamston,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilmington,myubc.org,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Winston-Salem,(direct),1,0,1,0.00%,4,0:22:20,0.00%,0,$0.00 
Winston-Salem,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,myubc.org,1,1,1,0.00%,2,0:00:08,0.00%,0,$0.00 
New York,google,1,0,1,0.00%,3,0:01:23,0.00%,0,$0.00 
Newburgh,google,1,0,1,0.00%,2,0:00:46,0.00%,0,$0.00 
Cincinnati,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,google,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Youngstown,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Allentown,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,m.facebook.com,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,bing,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,(direct),1,1,1,0.00%,2,0:06:32,0.00%,0,$0.00 
Florence,(direct),1,1,1,0.00%,2,0:00:37,0.00%,0,$0.00 
Greer,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Beach,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Myrtle Beach,myubc.org,1,1,1,0.00%,3,0:00:45,0.00%,0,$0.00 
Bristol,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Memphis,bing,1,1,1,0.00%,2,0:01:09,0.00%,0,$0.00 
Nashville,(direct),1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,myubc.org,1,1,1,0.00%,4,0:20:14,0.00%,0,$0.00 
Lorton,myubc.org,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,(direct),1,0,1,0.00%,2,0:00:01,0.00%,0,$0.00 
Norfolk,myubc.org,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Virginia Beach,myubc.org,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oak Harbor,google,1,0,1,0.00%,2,0:02:10,0.00%,0,$0.00 
Brookhaven,google,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,(direct),1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Potomac Falls,bing,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rochester Hills,(direct),1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,449,186,550,50.00%,2.13,0:03:29,0.00%,0,$0.00 
