# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181230-20181230,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Durham,2018123023,3,1,3,33.33%,1.67,0:01:15,0.00%,0,$0.00 
Franklin,2018123009,3,2,3,33.33%,2.67,0:05:13,0.00%,0,$0.00 
Raleigh,2018123012,3,1,3,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018123011,3,1,3,33.33%,2,0:04:08,0.00%,0,$0.00 
Fort Lauderdale,2018123009,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018123019,2,0,2,50.00%,1.5,0:00:44,0.00%,0,$0.00 
Cary,2018123007,2,1,2,0.00%,2,0:00:15,0.00%,0,$0.00 
Charlotte,2018123019,2,2,2,50.00%,1.5,0:01:35,0.00%,0,$0.00 
Durham,2018123014,2,1,2,0.00%,3,0:13:52,0.00%,0,$0.00 
Durham,2018123017,2,0,2,50.00%,1.5,0:00:11,0.00%,0,$0.00 
Durham,2018123022,2,0,5,80.00%,1.4,0:00:44,0.00%,0,$0.00 
Franklin,2018123007,2,1,2,0.00%,1.5,0:07:09,0.00%,0,$0.00 
Franklin,2018123008,2,0,1,100.00%,2,0:00:00,0.00%,0,$0.00 
Franklin,2018123010,2,1,2,0.00%,4,0:07:48,0.00%,0,$0.00 
Hillsborough,2018123007,2,0,2,50.00%,3,0:06:26,0.00%,0,$0.00 
Jacksonville,2018123009,2,2,2,50.00%,2,0:04:21,0.00%,0,$0.00 
Raleigh,2018123019,2,0,2,50.00%,1.5,0:09:50,0.00%,0,$0.00 
Raleigh,2018123020,2,1,3,66.67%,2.33,0:00:21,0.00%,0,$0.00 
Rocky Mount,2018123009,2,1,2,50.00%,1,0:14:17,0.00%,0,$0.00 
Sylva,2018123007,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018123010,2,1,1,0.00%,5,0:00:55,0.00%,0,$0.00 
Wake Forest,2018123021,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018123008,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018123011,2,2,2,50.00%,2,0:00:31,0.00%,0,$0.00 
Tysons,2018123009,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Kamloops,2018123011,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Singapore,2018123007,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Surprise,2018123011,1,0,1,0.00%,3,0:04:07,0.00%,0,$0.00 
Washington,2018123011,1,0,1,0.00%,2,0:15:40,0.00%,0,$0.00 
Washington,2018123013,1,1,1,0.00%,4,0:06:12,0.00%,0,$0.00 
Miami,2018123010,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Orlando,2018123007,1,0,1,0.00%,2,0:00:42,0.00%,0,$0.00 
Orlando,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winter Haven,2018123011,1,0,1,0.00%,2,0:00:25,0.00%,0,$0.00 
Atlanta,2018123013,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018123016,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018123018,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Redan,2018123007,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chicago,2018123009,1,1,1,0.00%,6,0:57:29,0.00%,0,$0.00 
Chicago,2018123010,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Springfield,2018123013,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Olathe,2018123011,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Billerica,2018123009,1,1,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Billerica,2018123011,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Springfield,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,2018123013,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Suitland-Silver Hill,2018123009,1,0,1,0.00%,4,0:20:52,0.00%,0,$0.00 
Suitland-Silver Hill,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Suitland-Silver Hill,2018123016,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Upper Marlboro,2018123012,1,0,1,0.00%,2,0:00:22,0.00%,0,$0.00 
Black Mountain,2018123007,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Brasstown,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Burlington,2018123012,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Butner,2018123010,1,1,1,0.00%,3,0:03:36,0.00%,0,$0.00 
Carrboro,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018123008,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018123011,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Cary,2018123012,1,1,1,0.00%,4,0:01:02,0.00%,0,$0.00 
Cary,2018123013,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018123009,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Chapel Hill,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018123023,1,0,1,0.00%,3,0:04:49,0.00%,0,$0.00 
Charlotte,2018123015,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018123016,1,1,1,0.00%,11,0:04:08,0.00%,0,$0.00 
Charlotte,2018123018,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018123010,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018123008,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Creedmoor,2018123012,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Durham,2018123000,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018123015,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018123016,1,0,1,0.00%,2,0:10:03,0.00%,0,$0.00 
Franklin,2018123012,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018123015,1,0,1,0.00%,3,0:00:54,0.00%,0,$0.00 
Franklin,2018123016,1,0,1,0.00%,2,0:00:35,0.00%,0,$0.00 
Franklin,2018123018,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fuquay Varina,2018123008,1,1,1,0.00%,3,0:01:46,0.00%,0,$0.00 
Greensboro,2018123007,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018123009,1,0,1,0.00%,4,0:00:55,0.00%,0,$0.00 
Greensboro,2018123011,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018123009,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Hillsborough,2018123011,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018123012,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018123013,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
King,2018123008,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018123012,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Knightdale,2018123020,1,0,1,0.00%,4,0:00:45,0.00%,0,$0.00 
Mebane,2018123007,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Mebane,2018123010,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Murphy,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018123011,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018123016,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123013,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123014,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123015,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123017,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123021,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123022,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018123023,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Robbinsville,2018123007,1,0,1,0.00%,2,0:14:17,0.00%,0,$0.00 
Robbinsville,2018123017,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rockingham,2018123011,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Rocky Mount,2018123010,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Sylva,2018123008,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018123008,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Wake Forest,2018123009,1,0,1,0.00%,4,0:23:53,0.00%,0,$0.00 
Wake Forest,2018123011,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Wake Forest,2018123012,1,0,1,0.00%,2,0:00:06,0.00%,0,$0.00 
Wendell,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Whiteville,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Williamston,2018123011,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilmington,2018123009,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Winston-Salem,2018123011,1,0,1,0.00%,2,0:00:17,0.00%,0,$0.00 
Winston-Salem,2018123018,1,0,1,0.00%,2,0:02:04,0.00%,0,$0.00 
Jackson,2018123009,1,0,1,0.00%,4,0:01:33,0.00%,0,$0.00 
Rahway,2018123022,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018123012,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
New York,2018123015,1,1,1,0.00%,2,0:00:18,0.00%,0,$0.00 
New York,2018123021,1,0,1,0.00%,3,0:05:05,0.00%,0,$0.00 
Newburgh,2018123008,1,0,1,0.00%,3,0:01:04,0.00%,0,$0.00 
Newburgh,2018123018,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Yukon,2018123013,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018123007,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018123014,1,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018123015,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018123008,1,0,1,0.00%,4,0:01:04,0.00%,0,$0.00 
Blythewood,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charleston,2018123008,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charleston,2018123009,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018123008,1,0,1,0.00%,2,0:07:32,0.00%,0,$0.00 
Myrtle Beach,2018123009,1,0,1,0.00%,2,0:04:53,0.00%,0,$0.00 
Orangeburg,2018123017,1,0,1,0.00%,2,0:17:03,0.00%,0,$0.00 
Orangeburg,2018123018,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018123000,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Nashville,2018123010,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,2018123007,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018123016,1,0,1,0.00%,1,0:03:04,0.00%,0,$0.00 
Charlottesville,2018123017,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Newport News,2018123009,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Norfolk,2018123009,1,1,1,0.00%,5,0:01:13,0.00%,0,$0.00 
Oakton,2018123009,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Spokane,2018123019,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Forest Acres,2018123007,1,1,1,0.00%,9,0:35:56,0.00%,0,$0.00 
Forest Acres,2018123009,1,0,1,0.00%,2,0:12:37,0.00%,0,$0.00 
Kettering,2018123017,1,1,1,0.00%,3,0:04:36,0.00%,0,$0.00 
Tega Cay,2018123007,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tega Cay,2018123009,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tysons,2018123007,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tysons,2018123013,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
,,574,158,565,45.84%,2.18,0:03:07,0.00%,0,$0.00 
