# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180916-20180916,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Wake Forest,2018091607,5,3,5,40.00%,1.6,0:00:51,0.00%,0,$0.00 
Atlanta,2018091608,4,0,2,0.00%,2.5,0:12:19,0.00%,0,$0.00 
Atlanta,2018091610,4,1,4,50.00%,2.25,0:06:10,0.00%,0,$0.00 
Cary,2018091609,4,2,4,25.00%,3,0:04:38,0.00%,0,$0.00 
Chapel Hill,2018091607,4,2,4,25.00%,1.5,0:07:18,0.00%,0,$0.00 
Durham,2018091621,4,0,3,33.33%,2.33,0:02:08,0.00%,0,$0.00 
Franklin,2018091608,4,1,4,50.00%,1.5,0:00:08,0.00%,0,$0.00 
Mebane,2018091610,4,2,5,40.00%,1.8,0:02:28,0.00%,0,$0.00 
Winston-Salem,2018091609,4,1,3,33.33%,5.67,0:00:44,0.00%,0,$0.00 
Atlanta,2018091607,3,1,3,0.00%,1.67,0:02:31,0.00%,0,$0.00 
Chapel Hill,2018091609,3,1,3,33.33%,1.67,0:00:06,0.00%,0,$0.00 
Charlotte,2018091614,3,1,4,25.00%,2.5,0:00:14,0.00%,0,$0.00 
Durham,2018091616,3,0,3,66.67%,1.33,0:00:06,0.00%,0,$0.00 
Durham,2018091618,3,1,3,33.33%,2.67,0:10:31,0.00%,0,$0.00 
Franklin,2018091607,3,0,3,33.33%,5,0:01:24,0.00%,0,$0.00 
Franklin,2018091612,3,1,2,50.00%,2,0:00:09,0.00%,0,$0.00 
Greensboro,2018091608,3,1,3,66.67%,1.67,0:01:31,0.00%,0,$0.00 
High Point,2018091609,3,2,5,80.00%,1.2,0:00:18,0.00%,0,$0.00 
Raleigh,2018091612,3,1,2,0.00%,3,0:09:32,0.00%,0,$0.00 
Raleigh,2018091614,3,0,2,50.00%,2,0:00:03,0.00%,0,$0.00 
Raleigh,2018091616,3,0,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018091610,3,1,3,0.00%,3,0:00:52,0.00%,0,$0.00 
Clayton,2018091611,2,0,2,50.00%,2.5,0:01:46,0.00%,0,$0.00 
Atlanta,2018091613,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018091607,2,1,2,0.00%,2,0:00:10,0.00%,0,$0.00 
Cary,2018091608,2,1,2,50.00%,1.5,0:00:05,0.00%,0,$0.00 
Chapel Hill,2018091608,2,0,1,100.00%,2,0:00:00,0.00%,0,$0.00 
Charlotte,2018091606,2,1,2,50.00%,3,0:06:59,0.00%,0,$0.00 
Charlotte,2018091613,2,1,2,0.00%,1.5,0:11:29,0.00%,0,$0.00 
Charlotte,2018091616,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018091609,2,1,2,0.00%,2,0:02:24,0.00%,0,$0.00 
Creedmoor,2018091607,2,1,2,0.00%,4.5,0:04:53,0.00%,0,$0.00 
Creedmoor,2018091608,2,1,2,50.00%,1.5,0:00:15,0.00%,0,$0.00 
Durham,2018091600,2,2,2,50.00%,1.5,0:00:45,0.00%,0,$0.00 
Durham,2018091620,2,1,2,0.00%,1.5,0:03:07,0.00%,0,$0.00 
Durham,2018091623,2,0,3,33.33%,1.67,0:00:25,0.00%,0,$0.00 
Franklin,2018091610,2,1,2,50.00%,1,0:12:02,0.00%,0,$0.00 
Franklin,2018091613,2,0,2,50.00%,1.5,0:00:18,0.00%,0,$0.00 
Franklin,2018091614,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018091607,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018091607,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018091618,2,1,2,50.00%,1.5,0:00:08,0.00%,0,$0.00 
Mebane,2018091607,2,1,2,50.00%,1.5,0:00:13,0.00%,0,$0.00 
Mebane,2018091608,2,1,2,50.00%,1.5,0:00:03,0.00%,0,$0.00 
Mebane,2018091609,2,0,2,0.00%,2,0:00:05,0.00%,0,$0.00 
Raleigh,2018091615,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018091617,2,0,2,50.00%,1.5,0:00:26,0.00%,0,$0.00 
Sylva,2018091613,2,1,2,50.00%,1.5,0:00:16,0.00%,0,$0.00 
Wake Forest,2018091608,2,2,2,50.00%,1.5,0:05:33,0.00%,0,$0.00 
Wake Forest,2018091609,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018091610,2,2,2,50.00%,1.5,0:00:04,0.00%,0,$0.00 
Winston-Salem,2018091608,2,1,2,50.00%,2.5,0:33:34,0.00%,0,$0.00 
Greensburg,2018091610,2,0,2,50.00%,2.5,0:00:42,0.00%,0,$0.00 
Virginia Beach,2018091610,2,2,5,60.00%,2,0:00:59,0.00%,0,$0.00 
(not set),2018091607,1,0,1,0.00%,3,0:01:45,0.00%,0,$0.00 
(not set),2018091611,1,0,1,0.00%,3,0:05:06,0.00%,0,$0.00 
Iwakuni,2018091607,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Huntsville,2018091613,1,0,1,0.00%,2,0:03:23,0.00%,0,$0.00 
Montgomery,2018091610,1,0,1,0.00%,2,0:00:07,0.00%,0,$0.00 
New Haven,2018091609,1,1,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Washington,2018091607,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018091609,1,0,1,0.00%,2,0:12:23,0.00%,0,$0.00 
Washington,2018091620,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dania Beach,2018091606,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dania Beach,2018091609,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dania Beach,2018091610,1,1,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Hollywood,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Miami,2018091608,1,1,1,0.00%,4,0:01:47,0.00%,0,$0.00 
Miami,2018091609,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Orlando,2018091607,1,0,2,0.00%,2,0:03:10,0.00%,0,$0.00 
Pompano Beach,2018091611,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tallahassee,2018091607,1,1,1,0.00%,1,0:14:38,0.00%,0,$0.00 
Tallahassee,2018091608,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Atlanta,2018091604,1,0,1,0.00%,3,0:00:54,0.00%,0,$0.00 
Atlanta,2018091605,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018091612,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Kennesaw,2018091610,1,0,1,0.00%,4,0:28:38,0.00%,0,$0.00 
Kennesaw,2018091611,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Marietta,2018091618,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Overland Park,2018091609,1,0,2,50.00%,1.5,0:00:31,0.00%,0,$0.00 
Billerica,2018091609,1,0,2,0.00%,3.5,0:01:35,0.00%,0,$0.00 
Billerica,2018091611,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Springfield,2018091610,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,2018091608,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Kansas City,2018091620,1,1,1,0.00%,2,0:01:13,0.00%,0,$0.00 
Black Mountain,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018091605,1,0,1,0.00%,2,0:00:22,0.00%,0,$0.00 
Cary,2018091610,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018091611,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Cary,2018091612,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Cary,2018091615,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018091618,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018091605,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018091609,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018091614,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018091611,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Charlotte,2018091605,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018091615,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018091619,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cherokee,2018091608,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018091610,1,0,1,0.00%,3,0:06:20,0.00%,0,$0.00 
Clayton,2018091611,1,0,1,0.00%,4,0:06:08,0.00%,0,$0.00 
Concord,2018091609,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Creedmoor,2018091609,1,0,1,0.00%,4,0:07:36,0.00%,0,$0.00 
Creedmoor,2018091611,1,1,1,0.00%,2,0:01:25,0.00%,0,$0.00 
Durham,2018091601,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018091602,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018091604,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018091606,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018091622,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Eden,2018091609,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,2018091609,1,0,1,0.00%,2,0:02:14,0.00%,0,$0.00 
Fort Bragg,2018091615,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Goldsboro,2018091612,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Graham,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Graham,2018091612,1,0,1,0.00%,5,0:05:20,0.00%,0,$0.00 
Greensboro,2018091610,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,2018091607,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greenville,2018091608,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hayesville,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018091608,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hickory,2018091611,1,1,1,0.00%,4,0:02:47,0.00%,0,$0.00 
High Point,2018091615,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018091608,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Hillsborough,2018091609,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Hillsborough,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018091617,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018091618,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kernersville,2018091610,1,1,1,0.00%,2,0:00:23,0.00%,0,$0.00 
Mars Hill,2018091608,1,0,1,0.00%,2,0:01:02,0.00%,0,$0.00 
Mars Hill,2018091609,1,0,2,50.00%,1,0:05:34,0.00%,0,$0.00 
Mars Hill,2018091610,1,0,2,50.00%,4,0:00:04,0.00%,0,$0.00 
Mars Hill,2018091611,1,0,1,0.00%,3,0:03:54,0.00%,0,$0.00 
Mebane,2018091611,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018091621,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Morrisville,2018091610,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018091607,1,0,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Pinetown,2018091614,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018091613,1,0,1,0.00%,1,0:07:12,0.00%,0,$0.00 
Raleigh,2018091618,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018091619,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018091620,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018091623,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Robbinsville,2018091606,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Robbinsville,2018091607,1,0,1,0.00%,3,0:05:27,0.00%,0,$0.00 
Robbinsville,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018091607,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Roxboro,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Swansboro,2018091605,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018091610,1,1,1,0.00%,3,0:10:32,0.00%,0,$0.00 
Sylva,2018091612,1,0,1,0.00%,2,0:02:14,0.00%,0,$0.00 
Sylva,2018091619,1,0,1,0.00%,2,0:00:53,0.00%,0,$0.00 
Welcome,2018091608,1,1,2,0.00%,4,0:01:54,0.00%,0,$0.00 
Welcome,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wendell,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Williamston,2018091611,1,1,1,0.00%,2,0:13:27,0.00%,0,$0.00 
Winston-Salem,2018091607,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Winston-Salem,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018091613,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018091622,1,0,1,0.00%,2,0:00:46,0.00%,0,$0.00 
Zebulon,2018091611,1,1,1,0.00%,3,0:04:13,0.00%,0,$0.00 
Geneseo,2018091612,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018091609,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018091610,1,0,1,0.00%,2,0:02:57,0.00%,0,$0.00 
Newburgh,2018091608,1,0,1,0.00%,3,0:03:50,0.00%,0,$0.00 
Newburgh,2018091622,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Poughkeepsie,2018091611,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Poughkeepsie,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,2018091609,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Philadelphia,2018091607,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018091608,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Bennettsville,2018091614,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018091608,1,0,1,0.00%,2,0:01:11,0.00%,0,$0.00 
Blythewood,2018091609,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018091610,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charleston,2018091614,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018091608,1,0,2,0.00%,3,0:04:38,0.00%,0,$0.00 
Columbia,2018091609,1,1,1,0.00%,7,0:22:45,0.00%,0,$0.00 
Conway,2018091618,1,0,1,0.00%,2,0:01:39,0.00%,0,$0.00 
Myrtle Beach,2018091611,1,0,1,0.00%,2,0:00:27,0.00%,0,$0.00 
Carrollton,2018091608,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Dallas,2018091611,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fort Worth,2018091611,1,1,1,0.00%,2,0:07:01,0.00%,0,$0.00 
Fort Worth,2018091619,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Houston,2018091607,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Texarkana,2018091610,1,1,1,0.00%,2,0:00:32,0.00%,0,$0.00 
Blacksburg,2018091609,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018091607,1,0,1,0.00%,3,0:29:53,0.00%,0,$0.00 
Danville,2018091609,1,1,2,0.00%,2,0:02:21,0.00%,0,$0.00 
Gloucester County,2018091619,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newport News,2018091611,1,0,1,0.00%,3,0:21:51,0.00%,0,$0.00 
Norfolk,2018091607,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Richmond,2018091617,1,1,1,0.00%,2,0:00:29,0.00%,0,$0.00 
Virginia Beach,2018091607,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Seattle,2018091608,1,0,1,0.00%,3,0:00:55,0.00%,0,$0.00 
Seattle,2018091611,1,0,1,0.00%,2,0:00:01,0.00%,0,$0.00 
Seattle,2018091613,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Antigo,2018091608,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wautoma,2018091612,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Camp Springs,2018091612,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Friendly,2018091610,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
North Druid Hills,2018091608,1,1,1,0.00%,2,0:00:01,0.00%,0,$0.00 
Spokane Valley,2018091609,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Saint Charles,2018091608,1,0,1,0.00%,2,0:00:16,0.00%,0,$0.00 
,,869,331,892,49.44%,2.14,0:03:20,0.00%,0,$0.00 
