# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20181202-20181202,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Atlanta,2018120209,3,2,3,33.33%,3,0:03:16,0.00%,0,$0.00 
Atlanta,2018120210,3,0,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018120212,3,3,3,66.67%,1.33,0:00:14,0.00%,0,$0.00 
Cary,2018120209,3,1,3,0.00%,6.67,0:11:27,0.00%,0,$0.00 
Charlotte,2018120219,3,2,3,66.67%,1.67,0:00:12,0.00%,0,$0.00 
Durham,2018120213,3,1,3,66.67%,1.33,0:00:03,0.00%,0,$0.00 
Durham,2018120218,3,2,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018120212,3,0,2,100.00%,1.5,0:00:00,0.00%,0,$0.00 
Raleigh,2018120212,3,0,3,33.33%,2.33,0:00:16,0.00%,0,$0.00 
Raleigh,2018120217,3,1,3,33.33%,6,0:02:11,0.00%,0,$0.00 
Sylva,2018120210,3,1,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018120210,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Miami,2018120208,2,0,2,50.00%,2.5,0:06:58,0.00%,0,$0.00 
Atlanta,2018120207,2,1,2,50.00%,1.5,0:00:03,0.00%,0,$0.00 
Atlanta,2018120211,2,0,2,50.00%,7,0:02:47,0.00%,0,$0.00 
Atlanta,2018120216,2,0,2,50.00%,2.5,0:01:20,0.00%,0,$0.00 
Cary,2018120210,2,0,2,50.00%,1.5,0:00:02,0.00%,0,$0.00 
Charlotte,2018120221,2,0,2,50.00%,1.5,0:00:07,0.00%,0,$0.00 
Creedmoor,2018120209,2,1,11,63.64%,1.45,0:00:15,0.00%,0,$0.00 
Durham,2018120215,2,0,2,50.00%,2,0:01:05,0.00%,0,$0.00 
Durham,2018120216,2,0,2,50.00%,1.5,0:01:21,0.00%,0,$0.00 
Franklin,2018120209,2,0,2,50.00%,1.5,0:00:05,0.00%,0,$0.00 
Franklin,2018120213,2,0,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018120222,2,2,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018120209,2,1,4,50.00%,2.5,0:02:24,0.00%,0,$0.00 
Hillsborough,2018120207,2,0,2,0.00%,3.5,0:00:29,0.00%,0,$0.00 
Hillsborough,2018120208,2,0,2,50.00%,1.5,0:24:35,0.00%,0,$0.00 
Huntersville,2018120218,2,2,2,0.00%,4,0:14:34,0.00%,0,$0.00 
Knightdale,2018120218,2,1,2,50.00%,1.5,0:00:03,0.00%,0,$0.00 
Mebane,2018120208,2,0,2,50.00%,1.5,0:00:04,0.00%,0,$0.00 
Mebane,2018120211,2,0,1,100.00%,2,0:00:00,0.00%,0,$0.00 
Raleigh,2018120211,2,1,2,0.00%,3,0:01:59,0.00%,0,$0.00 
Raleigh,2018120216,2,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Sanford,2018120207,2,1,2,0.00%,3,0:04:17,0.00%,0,$0.00 
Wake Forest,2018120209,2,0,2,0.00%,2.5,0:09:47,0.00%,0,$0.00 
Virginia Beach,2018120207,2,0,2,50.00%,2,0:01:15,0.00%,0,$0.00 
Potomac Falls,2018120211,2,2,3,66.67%,2,0:04:04,0.00%,0,$0.00 
(not set),2018120211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
(not set),2018120223,1,0,1,0.00%,3,0:11:33,0.00%,0,$0.00 
Corona,2018120211,1,0,1,0.00%,1,0:16:52,0.00%,0,$0.00 
Corona,2018120212,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Los Angeles,2018120207,1,1,1,0.00%,4,0:12:55,0.00%,0,$0.00 
Phelan,2018120215,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Middletown,2018120209,1,0,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Miami,2018120210,1,0,1,0.00%,3,0:00:50,0.00%,0,$0.00 
Tampa,2018120213,1,1,1,0.00%,2,0:03:15,0.00%,0,$0.00 
Winter Haven,2018120211,1,1,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Winter Haven,2018120215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018120213,1,1,1,0.00%,4,0:00:58,0.00%,0,$0.00 
Cumming,2018120215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Forsyth,2018120212,1,1,1,0.00%,2,0:00:21,0.00%,0,$0.00 
Lawrenceville,2018120210,1,0,3,33.33%,1.67,0:00:52,0.00%,0,$0.00 
Marietta,2018120210,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Marietta,2018120211,1,0,1,0.00%,3,0:02:45,0.00%,0,$0.00 
Suwanee,2018120208,1,1,2,50.00%,2,0:00:28,0.00%,0,$0.00 
Chicago,2018120209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Ann Arbor,2018120209,1,0,1,0.00%,5,0:03:18,0.00%,0,$0.00 
Ann Arbor,2018120211,1,0,2,50.00%,1,0:20:53,0.00%,0,$0.00 
Ann Arbor,2018120212,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Ann Arbor,2018120215,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Carrboro,2018120207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Carrboro,2018120209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018120212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018120217,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018120218,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018120202,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlotte,2018120208,1,0,1,0.00%,4,0:03:44,0.00%,0,$0.00 
Charlotte,2018120213,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Charlotte,2018120215,1,0,1,0.00%,2,0:01:15,0.00%,0,$0.00 
Charlotte,2018120222,1,0,1,0.00%,2,0:00:16,0.00%,0,$0.00 
Charlotte,2018120223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018120207,1,0,1,0.00%,1,0:17:23,0.00%,0,$0.00 
Creedmoor,2018120208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Creedmoor,2018120211,1,0,1,0.00%,2,0:01:33,0.00%,0,$0.00 
Creedmoor,2018120215,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018120219,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018120220,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Durham,2018120223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Elizabeth City,2018120216,1,1,1,0.00%,2,0:00:42,0.00%,0,$0.00 
Elizabeth City,2018120217,1,0,1,0.00%,4,0:32:02,0.00%,0,$0.00 
Fayetteville,2018120209,1,0,3,0.00%,4.33,0:02:47,0.00%,0,$0.00 
Franklin,2018120204,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018120207,1,0,1,0.00%,1,0:16:40,0.00%,0,$0.00 
Franklin,2018120208,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Franklin,2018120210,1,0,1,0.00%,2,0:07:24,0.00%,0,$0.00 
Franklin,2018120216,1,1,1,0.00%,2,0:11:45,0.00%,0,$0.00 
Franklin,2018120218,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018120220,1,0,1,0.00%,2,0:00:55,0.00%,0,$0.00 
Graham,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Greensboro,2018120210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
High Point,2018120211,1,0,1,0.00%,4,0:24:14,0.00%,0,$0.00 
High Point,2018120213,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018120206,1,0,1,0.00%,2,0:03:55,0.00%,0,$0.00 
Hillsborough,2018120209,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Hillsborough,2018120210,1,0,1,0.00%,4,0:00:19,0.00%,0,$0.00 
Hillsborough,2018120213,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018120214,1,0,1,0.00%,1,0:39:45,0.00%,0,$0.00 
Hillsborough,2018120215,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Hillsborough,2018120216,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Hope Mills,2018120208,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Huntersville,2018120211,1,1,1,0.00%,13,0:12:25,0.00%,0,$0.00 
Jacksonville,2018120219,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Knightdale,2018120211,1,0,1,0.00%,4,0:01:06,0.00%,0,$0.00 
Mars Hill,2018120211,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Mebane,2018120209,1,0,3,66.67%,1.67,0:00:11,0.00%,0,$0.00 
Mebane,2018120210,1,0,1,0.00%,2,0:23:46,0.00%,0,$0.00 
Oxford,2018120209,1,0,1,0.00%,8,0:37:40,0.00%,0,$0.00 
Oxford,2018120210,1,0,1,100.00%,9,0:00:00,0.00%,0,$0.00 
Raleigh,2018120206,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120213,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018120214,1,0,1,0.00%,2,0:00:12,0.00%,0,$0.00 
Raleigh,2018120218,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rockingham,2018120209,1,1,1,0.00%,2,0:00:14,0.00%,0,$0.00 
Roxboro,2018120216,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sylva,2018120207,1,0,1,0.00%,4,0:00:24,0.00%,0,$0.00 
Sylva,2018120214,1,0,1,0.00%,1,0:05:11,0.00%,0,$0.00 
Sylva,2018120215,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Wake Forest,2018120206,1,0,1,0.00%,2,0:00:15,0.00%,0,$0.00 
Wendell,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Williamston,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wilmington,2018120216,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018120208,1,0,3,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018120209,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018120210,1,1,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Winston-Salem,2018120213,1,1,1,0.00%,6,0:18:20,0.00%,0,$0.00 
Jersey City,2018120210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018120209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018120210,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Newburgh,2018120208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dublin,2018120207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Youngstown,2018120211,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Portland,2018120215,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018120207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Philadelphia,2018120210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018120209,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbia,2018120211,1,0,1,0.00%,2,0:00:11,0.00%,0,$0.00 
Columbia,2018120214,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Kingstree,2018120212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Charleston,2018120209,1,1,2,0.00%,9,0:16:03,0.00%,0,$0.00 
North Charleston,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Dallas,2018120208,1,0,1,0.00%,2,0:00:05,0.00%,0,$0.00 
Fort Worth,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Longview,2018120209,1,0,1,0.00%,2,0:02:13,0.00%,0,$0.00 
Longview,2018120212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Waco,2018120210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Annandale,2018120211,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018120207,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Charlottesville,2018120208,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Norfolk,2018120209,1,0,1,0.00%,8,0:48:54,0.00%,0,$0.00 
Norfolk,2018120210,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Spotsylvania Courthouse,2018120209,1,1,2,50.00%,1.5,0:00:07,0.00%,0,$0.00 
Virginia Beach,2018120223,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fairmont,2018120212,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
North Druid Hills,2018120208,1,0,1,0.00%,3,0:21:05,0.00%,0,$0.00 
Potomac Falls,2018120212,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Sandy Springs,2018120210,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Saint Charles,2018120208,1,1,1,0.00%,2,0:00:03,0.00%,0,$0.00 
,,507,147,545,45.69%,2.58,0:03:33,0.00%,0,$0.00 
