# ----------------------------------------,,,,,,,,,,
# All Web Site Data,,,,,,,,,,
# Location,,,,,,,,,,
# 20180909-20180909,,,,,,,,,,
# ----------------------------------------,,,,,,,,,,
,,,,,,,,,,
City,Hour of Day,Users,New Users,Sessions,Bounce Rate,Pages / Session,Avg. Session Duration,Goal Conversion Rate,Goal Completions,Goal Value
Greensboro,2018090908,2,2,2,0.00%,3,0:10:48,0.00%,0,$0.00 
Mebane,2018090909,2,0,2,0.00%,2,0:00:06,0.00%,0,$0.00 
Providence,2018090907,2,1,2,50.00%,3,0:03:59,0.00%,0,$0.00 
Saint-Brieuc,2018090905,1,1,2,100.00%,1,0:00:00,0.00%,0,$0.00 
Birmingham,2018090909,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Huntsville,2018090910,1,1,2,0.00%,4,0:05:30,0.00%,0,$0.00 
Corona,2018090911,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Ontario,2018090908,1,0,1,0.00%,2,0:00:03,0.00%,0,$0.00 
Washington,2018090907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Washington,2018090911,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Clayton,2018090911,1,0,2,0.00%,6.5,0:06:47,0.00%,0,$0.00 
Miami,2018090910,1,1,1,0.00%,2,0:03:05,0.00%,0,$0.00 
Tallahassee,2018090908,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Tallahassee,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018090908,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Atlanta,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018090912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Atlanta,2018090914,1,1,1,0.00%,2,0:04:49,0.00%,0,$0.00 
Chicago,2018090911,1,1,1,0.00%,2,0:00:36,0.00%,0,$0.00 
Schiller Park,2018090908,1,1,1,0.00%,3,0:00:44,0.00%,0,$0.00 
Schiller Park,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hyattsville,2018090914,1,0,1,0.00%,2,0:00:10,0.00%,0,$0.00 
Black Mountain,2018090907,1,0,2,50.00%,3.5,0:01:54,0.00%,0,$0.00 
Black Mountain,2018090908,1,0,2,50.00%,1.5,0:00:31,0.00%,0,$0.00 
Burlington,2018090908,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Burnsville,2018090910,1,0,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Cary,2018090910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cary,2018090911,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018090908,1,0,2,50.00%,1.5,0:00:14,0.00%,0,$0.00 
Cashiers,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018090911,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cashiers,2018090912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Chapel Hill,2018090908,1,0,1,0.00%,1,0:24:07,0.00%,0,$0.00 
Chapel Hill,2018090909,1,0,1,0.00%,14,0:02:43,0.00%,0,$0.00 
Concord,2018090909,1,1,1,0.00%,3,0:01:43,0.00%,0,$0.00 
Cornelius,2018090912,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Creedmoor,2018090907,1,0,1,0.00%,2,0:08:26,0.00%,0,$0.00 
Creedmoor,2018090908,1,0,1,100.00%,3,0:00:00,0.00%,0,$0.00 
Creedmoor,2018090911,1,0,1,0.00%,4,0:14:26,0.00%,0,$0.00 
Durham,2018090900,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018090902,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Durham,2018090906,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Fayetteville,2018090909,1,1,1,0.00%,4,0:22:28,0.00%,0,$0.00 
Fayetteville,2018090910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Franklin,2018090908,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Franklin,2018090910,1,1,1,0.00%,2,0:00:08,0.00%,0,$0.00 
Franklin,2018090912,1,0,1,0.00%,3,0:00:32,0.00%,0,$0.00 
Greensboro,2018090907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Henderson,2018090909,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hickory,2018090907,1,0,1,0.00%,1,0:28:37,0.00%,0,$0.00 
Hickory,2018090908,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090907,1,0,2,50.00%,2,0:00:59,0.00%,0,$0.00 
Hillsborough,2018090912,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Hillsborough,2018090914,1,1,1,0.00%,2,0:01:00,0.00%,0,$0.00 
Jacksonville,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marion,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Marion,2018090910,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mebane,2018090908,1,0,1,0.00%,3,0:02:27,0.00%,0,$0.00 
Oxford,2018090907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Oxford,2018090908,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsboro,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090901,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Raleigh,2018090914,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rocky Mount,2018090909,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Rocky Mount,2018090910,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Salisbury,2018090908,1,1,1,0.00%,3,0:01:14,0.00%,0,$0.00 
Sylva,2018090911,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Timberlake,2018090911,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Timberlake,2018090913,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wake Forest,2018090911,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Warrenton,2018090909,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Wendell,2018090910,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Winston-Salem,2018090910,1,0,1,0.00%,6,0:01:35,0.00%,0,$0.00 
Winston-Salem,2018090912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Omaha,2018090914,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Mount Vernon,2018090911,1,1,1,0.00%,2,0:00:04,0.00%,0,$0.00 
New York,2018090907,1,0,1,0.00%,3,0:13:04,0.00%,0,$0.00 
New York,2018090909,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
New York,2018090911,1,1,1,0.00%,2,0:02:07,0.00%,0,$0.00 
Newburgh,2018090908,1,0,1,0.00%,2,0:00:22,0.00%,0,$0.00 
Newburgh,2018090909,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Cincinnati,2018090908,1,1,1,0.00%,2,0:00:09,0.00%,0,$0.00 
Cincinnati,2018090910,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Columbus,2018090907,1,1,2,0.00%,3,0:03:14,0.00%,0,$0.00 
Philadelphia,2018090907,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Pittsburgh,2018090910,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Andrews,2018090912,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Blythewood,2018090909,1,0,1,0.00%,2,0:01:03,0.00%,0,$0.00 
Columbia,2018090908,1,0,1,0.00%,3,0:00:38,0.00%,0,$0.00 
Myrtle Beach,2018090907,1,1,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Gainesville,2018090911,1,0,1,0.00%,5,0:01:53,0.00%,0,$0.00 
Hampton,2018090911,1,0,2,50.00%,1,0:01:07,0.00%,0,$0.00 
Hampton,2018090912,1,0,0,0.00%,0,0:00:00,0.00%,0,$0.00 
Norfolk,2018090907,1,0,1,0.00%,6,0:08:00,0.00%,0,$0.00 
Norfolk,2018090910,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Norfolk,2018090911,1,0,1,0.00%,2,0:00:02,0.00%,0,$0.00 
Virginia Beach,2018090907,1,0,1,0.00%,2,0:07:45,0.00%,0,$0.00 
Roodepoort,2018090908,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Lusaka,2018090908,1,0,1,0.00%,1,0:12:39,0.00%,0,$0.00 
Lusaka,2018090909,1,0,1,0.00%,4,0:05:47,0.00%,0,$0.00 
Friendly,2018090911,1,0,1,0.00%,2,0:00:04,0.00%,0,$0.00 
Panthersville,2018090913,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Panthersville,2018090914,1,0,1,100.00%,1,0:00:00,0.00%,0,$0.00 
Port Wentworth,2018090907,1,1,1,100.00%,1,0:00:00,0.00%,0,$0.00 
West Springfield,2018090911,1,0,1,0.00%,5,0:07:18,0.00%,0,$0.00 
,,471,157,477,51.57%,2.16,0:03:11,0.00%,0,$0.00 
